cid,syno
750,Glycine (H-Gly-OH)
750,GLYCINE [VANDF]
750,NH2CH2COOH
750,GLYCINE [FHFI]
750,GLYCINE [HSDB]
750,GLYCINE [INCI]
750,"Glycine, >=99%"
750,GLYCINE [FCC]
750,GLYCINE [JAN]
750,GLYCINE [MI]
750,an alpha amino acid ester
750,Glycine (JP15/USP)
750,Glycine (JP17/USP)
750,"Glycine, 99%, FCC"
750,GLYCINE [USP-RS]
750,GLYCINE [WHO-DD]
750,Biomol-NT_000195
750,bmse000089
750,bmse000977
750,D0M8AB
750,WLN: Z1VQ
750,Gly-253
750,Glycine; (Aminoacetic acid)
750,GLYCINE [GREEN BOOK]
750,GTPL727
750,GLYCINE [ORANGE BOOK]
750,Glycine-UL-14C hydrochloride
750,"Glycine, Electrophoresis Grade"
750,S04-0135
750,BPBio1_001222
750,GTPL4084
750,GTPL4635
750,BDBM18133
750,AZD4282
750,"Glycine, >=99.0% (NT)"
750,(C2-H5-N-O2)x-
750,"Glycine, 98.5-101.5%"
750,Pharmakon1600-01300021
750,Glycine 1000 microg/mL in Water
750,2-Aminoacetic acid;Aminoacetic acid
750,BCP25965
750,CS-B1641
750,HY-Y0966
750,"Glycine, ACS reagent, >=98.5%"
750,Tox21_113575
750,"Glycine, 99%, natural, FCC, FG"
750,HB0299
750,LS-218
750,NSC760120
750,s4821
750,STL194276
750,"Glycine, purum, >=98.5% (NT)"
750,"Glycine, tested according to Ph.Eur."
750,AKOS000119626
750,"Glycine, for electrophoresis, >=99%"
750,Tox21_113575_1
750,AM81781
750,CCG-266010
750,CS-O-00823
750,DB00145
750,NSC-760120
750,"Glycine, BioUltra, >=99.0% (NT)"
750,"Glycine, BioXtra, >=99% (titration)"
750,"Glycine, SAJ special grade, >=99.0%"
750,NCGC00024503-02
750,NCGC00024503-03
750,BP-31024
750,"Glycine, Vetec(TM) reagent grade, 98%"
750,FT-0600491
750,FT-0669038
750,G0099
750,G0317
750,"Glycine, ReagentPlus(R), >=99% (HPLC)"
750,EN300-19731
750,A20662
750,C00037
750,D00011
750,D70890
750,M03001
750,L001246
750,Q620730
750,SR-01000597729
750,"Glycine, certified reference material, TraceCERT(R)"
750,Q-201300
750,SR-01000597729-1
750,Q27115084
750,B72BA06C-60E9-4A83-A24A-A2D7F465BB65
750,F2191-0197
750,"Glycine, European Pharmacopoeia (EP) Reference Standard"
750,Z955123660
750,"Glycine, BioUltra, for molecular biology, >=99.0% (NT)"
750,"InChI=1/C2H5NO2/c3-1-2(4)5/h1,3H2,(H,4,5"
750,"Glycine, United States Pharmacopeia (USP) Reference Standard"
750,"Glycine, Pharmaceutical Secondary Standard; Certified Reference Material"
750,"Glycine, analytical standard, for nitrogen determination according to Kjeldahl method"
750,"Glycine, from non-animal source, meets EP, JP, USP testing specifications, suitable for cell culture, >=98.5%"
750,"Glycine, meets analytical specification of Ph. Eur., BP, USP, 99-101% (based on anhydrous substance)"
1794427,CHLOROGENIC ACID
1794427,327-97-9
1794427,3-O-Caffeoylquinic acid
1794427,Heriguard
1794427,Chlorogenate
1794427,"3-(3,4-Dihydroxycinnamoyl)quinic acid"
1794427,3-Caffeoylquinic acid
1794427,Hlorogenic acid
1794427,trans-Chlorogenic acid
1794427,CP chlorogenic acid
1794427,Caffeoyl quinic acid
1794427,Chlorogenicacid
1794427,NSC-407296
1794427,5-CQA
1794427,(+)-Chlorogenic acid
1794427,trans-5-O-Caffeoylquinic acid
1794427,"5-O-(3,4-Dihydroxycinnamoyl)-L-quinic acid"
1794427,CCRIS 1400
1794427,Chlorogenic acid [MI]
1794427,Caffetannic acid
1794427,trans-Caffeic acid 5-o-D-quinate
1794427,EINECS 206-325-6
1794427,Chlorogenic acid [WHO-DD]
1794427,UNII-318ADP12RI
1794427,NSC 70861
1794427,NSC-70861
1794427,NSC 407296
1794427,318ADP12RI
1794427,202650-88-2
1794427,CHEBI:16112
1794427,"(1S,3R,4R,5R)-3-[(E)-3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxy-1,4,5-trihydroxycyclohexane-1-carboxylic acid"
1794427,CHEMBL284616
1794427,DTXCID604786
1794427,"Cyclohexanecarboxylic acid, 3-((3-(3,4-dihydroxyphenyl)-1-oxo-2-propenyl)oxy)-1,4,5-trihydroxy-, (1S-(1-alpha,3-beta,4-alpha,5-alpha))-"
1794427,DTXSID3024786
1794427,"1,3,4,5-tetrahydroxycyclohexanecarboxylic acid 3-(3,4-dihydroxycinnamate)"
1794427,"Cyclohexanecarboxylic acid, 3-(((2E)-3-(3,4-dihydroxyphenyl)-1-oxo-2-propen-1-yl)oxy)-1,4,5-trihydroxy-, (1S,3R,4R,5R)-"
1794427,"Cyclohexanecarboxylic acid, 3-((3-(3,4-dihydroxyphenyl)-1-oxo-2-propenyl)oxy)-1,4,5-trihydroxy-, (1S,3R,4R,5R)-"
1794427,Chlorogenic acid (constituent of st. john's wort) [DSC]
1794427,MFCD00003862
1794427,"3-O-(3,4-Dihydroxycinnamoyl)-D-quinic acid"
1794427,"(1S,3R,4R,5R)-3-{[(2E)-3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxy}-1,4,5-trihydroxycyclohexane-1-carboxylic acid"
1794427,"Cyclohexanecarboxylic acid, 3-((3-(3,4-dihydroxyphenyl)-1-oxo-2-propenyl)oxy)-1,4,5-trihydroxy-, (1S-(1alpha,3beta,4alpha,5alpha))-"
1794427,"Cyclohexanecarboxylic acid, 3-[[3-(3,4-dihydroxyphenyl)-1-oxo-2-propenyl]oxy]-1,4,5-trihydroxy-, (1S,3R,4R,5R)-"
1794427,caffeoylquinic acid
1794427,C16H18O9
1794427,3-O-caffeoyl-D-quinic acid
1794427,"1,3,4,5-Tetrahydroxycyclohexanecarboxylic acid 3-(3,4-dihydroxycinnamate"
1794427,3-Caffeoylquinate
1794427,5-Caffeoylquinic acid
1794427,"Acid, Chlorogenic"
1794427,"3-[[3-(3,4-Dihydroxyphenyl)-1-oxo-2-propenyl]oxy] 1,4,5-trihydroxycyclohexanecarboxylic acid"
1794427,5-caffeoyl quinic acid
1794427,"(1S,3R,4R,5R)-3-(((3-(3,4-dihydroxyphenyl)acryloyl)oxy)-1,4,5-trihydroxycyclohexanecarboxylic acid"
1794427,"[1S-(1alpha,3beta,4alpha,5alpha)]-3-[[3-(3,4-Dihydroxyphenyl)-1-oxo-2-propenyl]oxy]-1,4,5-trihydroxycyclohexanecarboxylic acid"
1794427,"[1S-(1alpha,3beta,4alpha,5alpha)]3-[[3-(3,4-dihydroxyphenyl)-1-oxo-2-propenyl]oxy]-1,4,5-trihydroxycyclohexanecarboxylic acid"
1794427,"cyclohexanecarboxylic acid, 3-[[(2E)-3-(3,4-dihydroxyphenyl)-1-oxo-2-propenyl]oxy]-1,4,5-trihydroxy-, (1S,3R,4R,5R)-"
1794427,"Cyclohexanecarboxylic acid, 3-[[3-(3,4-dihydroxyphenyl)-1-oxo-2-propenyl]oxy]-1,4,5-trihydroxy-, [1S-(1alpha,3beta,4alpha,5alpha)]-"
1794427,3 Caffeoylquinic Acid
1794427,"Acid, 3-Caffeoylquinic"
1794427,3-trans-Caffeoylquinic acid
1794427,Hlorogenate
1794427,Helianthic acid
1794427,Igasuric acid
1794427,NSC70861
1794427,Chlorogenic-acid
1794427,NSC407296
1794427,Acide Chlorogenic
1794427,Caffeylquinic acid
1794427,"(1S-(1alpha,3beta,4alpha,5alpha))3-((3-(3,4-dihydroxyphenyl)-1-oxo-2-propenyl)oxy)-1,4,5-trihydroxycyclohexanecarboxylic acid"
1794427,"3-(3,4-Dihydroxycinnamoyl)quinate"
1794427,CAS-327-97-9
1794427,"edit(1S,3R,4R,5R)-3-(((2E)-3-(3,4-dihydroxyphenyl)prop-2-enoyl)oxy)-1,4,5-trihydroxycyclohexane-1-carboxylic acid"
1794427,"edit(1S,3R,4R,5R)-3-{[(2E)-3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxy}-1,4,5-trihydroxycyclohexane-1-carboxylic acid"
1794427,Prestwick_112
1794427,(E)-chlorogenic acid
1794427,Chlorogenic acid (8CI)
1794427,Prestwick2_000427
1794427,Prestwick3_000427
1794427,Spectrum5_000733
1794427,bmse000387
1794427,D02HCQ
1794427,"Quinic acid, 5-caffeoyl-"
1794427,SCHEMBL19466
1794427,BSPBio_000414
1794427,BSPBio_003353
1794427,SPECTRUM210800
1794427,MLS002153805
1794427,BIDD:ER0453
1794427,BPBio1_000456
1794427,"Quinic acid, 3-caffeoyl-, E-"
1794427,ACon1_000581
1794427,CHEBI:95271
1794427,GTPL12477
1794427,CHLOROGENIC ACID [USP-RS]
1794427,CWVRJTMFETXNAD-JUHZACGLSA-N
1794427,BDBM513080
1794427,DTXSID101318952
1794427,HMS1569E16
1794427,HMS1923C11
1794427,HMS2096E16
1794427,HMS2235F03
1794427,HMS3649E06
1794427,HY-N0055
1794427,Tox21_202495
1794427,BDBM50327036
1794427,CCG-38471
1794427,s2280
1794427,AKOS015955866
1794427,AC-6032
1794427,"Chlorogenic acid, >=95% (titration)"
1794427,CS-3766
1794427,DB12029
1794427,LS-1202
1794427,SDCCGMLS-0066467.P001
1794427,NCGC00168941-01
1794427,NCGC00168941-02
1794427,NCGC00168941-03
1794427,NCGC00260044-01
1794427,"(1S,3R,4R,5R)-3-(((E)-3-(3,4-dihydroxyphenyl)acryloyl)oxy)-1,4,5-trihydroxycyclohexane-1-carboxylic acid"
1794427,"(1S,3R,4R,5R)-3-[(E)-3-(3,4-DIHYDROXY-PHENYL)-ACRYLOYLOXY]-1,4,5-TRIHYDROXY-CYCLOHEXANECARBOXYLIC ACID"
1794427,"(1S,3R,4R,5R)-3-[(E)-3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxy-1,4,5-trihydroxycyclohexane-1-carboxylicacid"
1794427,AS-12284
1794427,SMR000857273
1794427,Chlorogenic acid 1000 microg/mL in Acetone
1794427,Chlorogenic acid 10 microg/mL in Acetonitrile
1794427,C00852
1794427,F16266
1794427,Chlorogenic acid (constituent of st. john's wort)
1794427,Q421964
1794427,SR-01000841185
1794427,SR-01000946600
1794427,D54CAE3D-CDDA-455D-A28E-77FC9EFE4A43
1794427,SR-01000841185-4
1794427,SR-01000946600-1
1794427,BRD-K47114202-001-06-2
1794427,32CF6D13-8F08-485F-B79E-F8A6AC318E07
1794427,"Chlorogenic acid, primary pharmaceutical reference standard"
1794427,"Chlorogenic acid, European Pharmacopoeia (EP) Reference Standard"
1794427,"Chlorogenic acid, United States Pharmacopeia (USP) Reference Standard"
1794427,"3-[(E)-3-(3,4-Dihydroxy-phenyl)-acryloyloxy]-1,4,5-trihydroxy-cyclohexanecarboxylic acid"
1794427,"3-[3-(3,4-Dihydroxy-phenyl)-acryloyloxy]-1,4,5-trihydroxy-cyclohexanecarboxylic acid"
1794427,"(1R,3S,4S,5S)-3-[(E)-3-(3,4-Dihydroxy-phenyl)-acryloyloxy]-1,4,5-trihydroxy-cyclohexanecarboxylic acid"
1794427,"(1S,3R,4R,5R)-3-(((3-(3,4-dihydroxyphenyl)acryloyl)oxy)-1,4,5-trihydroxycyclohexanecarboxylicacid"
1794427,"(1S,3R,4R,5R)-3-((E)-3-(3,4-dihydroxyphenyl)acryloyloxy)-1,4,5-trihydroxycyclohexanecarboxylic acid"
1794427,"(1S,3R,4R,5R)-3-[(E)-3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxy-1,4,5-trihydroxy-cyclohexanecarboxylic acid"
1794427,"(1S,3R,4R,5R)-3-[3-(3,4-dihydroxyphenyl)prop-2-enoyloxy]-1,4,5-trihydroxycyclohexanecarboxylic acid"
1794427,"(1S,3R,4R,5R,E)-3-(3-(3,4-dihydroxyphenyl)acryloyloxy)-1,4,5-trihydroxycyclohexanecarboxylic acid"
1794427,"Chlorogenic acid (constituent of echinacea angustifolia root, echinacea pallida root, echinacea purpurea root and echinacea purpurea aerial parts)"
1794427,"CYCLOHEXANECARBOXYLIC ACID, 3-((3-(3,4-DIHYDROXYPHENYL)-1-OXO-2-PROPENYL)OXY)-1,4,5-TRIHYDROXY-, (1S-(1-.ALPHA.,3-.BETA.,4-.ALPHA.,5-.ALPHA.))-"
1794427,"Cyclohexanecarboxylic acid,3-[[3-(3,4-dihydroxyphenyl)-1-oxo-2-propenyl]oxy]-1,4,5-trihydroxy-,(1S,3R,4R,5R)-"
11006,HEXADECANE
11006,n-Hexadecane
11006,544-76-3
11006,Cetane
11006,n-Cetane
11006,Hexadekan
11006,Cetan
11006,hexadecan
11006,"Pentadecane, methyl-"
11006,Zetan
11006,CCRIS 5833
11006,HSDB 6854
11006,F8Z00SHP6Q
11006,NSC 7334
11006,EINECS 208-878-9
11006,BRN 1736592
11006,AI3-06522
11006,UNII-F8Z00SHP6Q
11006,DTXSID0027195
11006,CHEBI:45296
11006,"HEXADECANE, N-"
11006,NSC-7334
11006,MFCD00008998
11006,PARAFOL 16-97
11006,DTXCID607195
11006,Hexadecane-1-D  98 atom % d
11006,EC 208-878-9
11006,4-01-00-00537 (Beilstein Handbook Reference)
11006,C16H34
11006,"Hexadecane, analytical standard"
11006,CH3-(CH2)14-CH3
11006,CH3-[CH2]14-CH3
11006,Hexadecane solution
11006,"Hexadecane, >=99%"
11006,HEXADECANE [HSDB]
11006,HEXADECANE [INCI]
11006,"Hexadecane, p.a., 99%"
11006,UNII: F8Z00SHP6Q
11006,Hexadecane_RamanathanGurudeeban
11006,CHEMBL134994
11006,QSPL 025
11006,QSPL 078
11006,QSPL 116
11006,"Hexadecane, anhydrous, >=99%"
11006,NSC7334
11006,"Hexadecane, ReagentPlus(R), 99%"
11006,Tox21_300485
11006,LMFA11000577
11006,STL453674
11006,AKOS025212855
11006,n-Hexadecane 10 microg/mL in Acetone
11006,"Hexadecane, purum, >=98.0% (GC)"
11006,NCGC00164132-01
11006,NCGC00164132-02
11006,NCGC00254306-01
11006,AS-56424
11006,CAS-544-76-3
11006,LS-74826
11006,"Hexadecane, Vetec(TM) reagent grade, 98%"
11006,CS-0152222
11006,FT-0632360
11006,H0066
11006,S0288
11006,D97389
11006,A830206
11006,Q150843
11006,5166841B-BF92-4A7D-8CEF-0B01B374ED0E
11006,"InChI=1/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H"
626608,Isocryptotanshinone
626608,22550-15-8
626608,"4,4,8-trimethyl-2,3,8,9-tetrahydro-1H-naphtho[2,1-f][1]benzofuran-7,11-dione"
626608,"Phenanthro[3,2-b]furan-7,11-dione, 1,2,3,4,8,9-hexahydro-4,4,8-trimethyl-, ()-"
626608,VUIHARLRBGHPEA-UHFFFAOYSA-N
626608,"1,2,3,4,8,9-Hexahydro-4,4,8-trimethylphenanthro[3,2-b]furan-7,11-dione"
626608,"(8S)-4,4,8-trimethyl-2,3,8,9-tetrahydro-1H-naphtho[2,1-f][1]benzofuran-7,11-dione"
626608,"4,4,8-Trimethyl-1,2,3,4,8,9-hexahydrophenanthro[3,2-b]furan-7,11-dione #"
626608,"Phenanthro[3,2-b]furan-7,11-dione, 1,2,3,4,8,9-hexahydro-4,4,8-trimethyl-, (+)-"
626608,231289-58-0
44566967,isosalvianolic acid C
44566967,142115-17-1
44566967,"(2R)-3-(3,4-dihydroxyphenyl)-2-[(E)-3-(2,3,10-trihydroxybenzo[b][1]benzoxepin-7-yl)prop-2-enoyl]oxypropanoic acid"
44566967,"(R,E)-3-(3,4-Dihydroxyphenyl)-2-((3-(4,7,8-trihydroxydibenzo[b,f]oxepin-1-yl)acryloyl)oxy)propanoic acid"
44566967,CHEMBL464633
44566967,SCHEMBL16421127
44566967,AKOS040760484
44566967,HY-122967
44566967,CS-0090771
6274,L-histidine
6274,histidine
6274,71-00-1
6274,H-His-OH
6274,glyoxaline-5-alanine
6274,L-(-)-Histidine
6274,Anti-rheuma
6274,Istidina
6274,S-Histidine
6274,(L)-Histidine
6274,histidina
6274,Histidinum
6274,"HISTIDINE, L-"
6274,L-Histidin
6274,(S)-4-(2-Amino-2-carboxyethyl)imidazole
6274,Histidine (VAN)
6274,(2S)-2-amino-3-(1H-imidazol-4-yl)propanoic acid
6274,FEMA No. 3694
6274,L-beta-(4-Imidazolyl)alanin
6274,(S)-alpha-amino-1H-imidazole-4-propanoic acid
6274,Histidine [USAN:INN]
6274,Histidinum [INN-Latin]
6274,4-(2-Amino-2-carboxyethyl)imidazole
6274,(S)-Histidine
6274,his
6274,Histidina [INN-Spanish]
6274,"1H-Imidazole-4-alanine, (S)-"
6274,L-His
6274,(S)-2-Amino-3-(4-imidazolyl)propionsaeure
6274,"L-Alanine, 3-(1H-imidazol-4-yl)-"
6274,L-hystidine
6274,HSDB 1810
6274,L-Hisidine
6274,AI3-26558
6274,7006-35-1
6274,EINECS 200-745-3
6274,L-beta-(4-Imidazolyl)-alpha-alanin
6274,(S)-alpha-Amino-1H-imidazole-4-propionic acid
6274,NSC 137773
6274,UNII-4QD397987E
6274,CHEBI:15971
6274,alpha-Amino-4(or 5)-imidazolepropionic acid
6274,Histidine (L-Histidine)
6274,MFCD00064315
6274,4QD397987E
6274,NSC-137773
6274,"alpha-Amino-1H-imidazole-4-propionic acid, (S)-"
6274,"1H-Imidazole-4-propanoic acid, alpha-amino-, (S)-"
6274,(S)-a-Amino-1H-imidazole-4-propanoic acid
6274,DTXSID9023126
6274,(S)-2-Amino-3-(4-imidazolyl)propionic acid
6274,(2S)-2-amino-3-(imidazol-4-yl)propanoic acid
6274,[3H]histidine
6274,HISTIDINE (II)
6274,HISTIDINE [II]
6274,[3H]-histidine
6274,HISTIDINE (MART.)
6274,HISTIDINE [MART.]
6274,histidin
6274,(S)-2-amino-3-(1H-imidazol-4-yl)propanoic acid
6274,HISTIDINE (EP MONOGRAPH)
6274,HISTIDINE [EP MONOGRAPH]
6274,HISTIDINE (USP MONOGRAPH)
6274,HISTIDINE [USP MONOGRAPH]
6274,SERINE IMPURITY C (EP IMPURITY)
6274,SERINE IMPURITY C [EP IMPURITY]
6274,L-isomer Histidine
6274,"Histidine, L isomer"
6274,"Histidine, L-isomer"
6274,(2S)-2-amino-3-(1H-imidazol-5-yl)propanoic acid
6274,CHEBI:27570
6274,L-histidina
6274,NSC137773
6274,1hsl
6274,1lag
6274,L-Histidine Base
6274,"Histidine,(S)"
6274,(2S)-2-amino-3-(1H-imidazol-4-yl)propanoic acid hydrochloride
6274,Histidine (USP/INN)
6274,HISTIDINE [INN]
6274,HISTIDINE [MI]
6274,L-Histidine (JP17)
6274,L-2-Amino-3-(4-imidazolyl)propionic acid
6274,HISTIDINE [HSDB]
6274,HISTIDINE [INCI]
6274,HISTIDINE [USAN]
6274,HISTIDINE [VANDF]
6274,Lopac-H-8125
6274,bmse000039
6274,bmse000976
6274,bmse001015
6274,D0T6UL
6274,L-HISTIDINE [FCC]
6274,L-HISTIDINE [JAN]
6274,L-Histidine (H-His-OH)
6274,amino-4-imidazoleproprionate
6274,HISTIDINE [WHO-DD]
6274,L-HISTIDINE [FHFI]
6274,SCHEMBL3259
6274,Lopac0_000566
6274,"US9138393, Histidine"
6274,"US9144538, Histidine"
6274,(S)1H-Imidazole-4-alanine
6274,CHEMBL17962
6274,L-HISTIDINE [USP-RS]
6274,(S)-1H-Imidazole-4-alanine
6274,BDBM7953
6274,DTXCID503126
6274,GTPL3310
6274,GTPL4670
6274,"L-Histidine, non-animal source"
6274,Imidazole C-4(5) deriv. 5
6274,amino-4-imidazoleproprionic acid
6274,amino-1H-imidazole-4-propanoate
6274,"L-Histidine, p.a., 98.5%"
6274,BDBM181118
6274,(C6-H9-N3-O2)x-
6274,3-(1H-imidazol-4-yl)-L-Alanine
6274,HY-N0832
6274,amino-1H-imidazole-4-propanoic acid
6274,AKOS015854051
6274,AKOS026676613
6274,AM81801
6274,CCG-204656
6274,CS-7781
6274,DB00117
6274,LS-2343
6274,SDCCGSBI-0050549.P002
6274,(S)-a-Amino-1H-imidazole-4-propanoate
6274,NCGC00015518-01
6274,NCGC00162189-01
6274,NCGC00162189-02
6274,NCGC00162189-05
6274,AC-35086
6274,AS-14171
6274,(S)-alpha-Amino-1H-imidazole-4-propanoate
6274,(S)-alpha-Amino-1H-imidazole-4-propionate
6274,"L-Histidine, BioUltra, >=99.5% (NT)"
6274,H0149
6274,"L-Histidine, SAJ special grade, >=98.5%"
6274,S3989
6274,EN300-57334
6274,C00135
6274,D00032
6274,D70843
6274,H-2310
6274,"L-Histidine, ReagentPlus(R), >=99% (TLC)"
6274,M02982
6274,"L-Histidine, Vetec(TM) reagent grade, >=99%"
6274,Q485277
6274,B81AEDB0-EACA-4296-9BAB-52D60F137FFB
6274,"1H-Imidazole-4-propanoic acid, .alpha.-amino-, (S)-"
6274,F8881-8926
6274,F8889-0575
6274,"L-Histidine, certified reference material, TraceCERT(R)"
6274,Z359369984
6274,"Histidine, European Pharmacopoeia (EP) Reference Standard"
6274,"L-Histidine, United States Pharmacopeia (USP) Reference Standard"
6274,"L-Histidine, Pharmaceutical Secondary Standard; Certified Reference Material"
6274,"L-Histidine, cell culture tested, meets EP, USP testing specifications, from non-animal source"
6322,L-arginine
6322,arginine
6322,74-79-3
6322,L-(+)-Arginine
6322,L(+)-Arginine
6322,L-Arg
6322,(S)-2-Amino-5-guanidinopentanoic acid
6322,H-Arg-OH
6322,(L)-Arginine
6322,Arginina
6322,"ARGININE, L-"
6322,Arginine (VAN)
6322,L-Arginin
6322,Argininum [INN-Latin]
6322,Arginina [INN-Spanish]
6322,"L-Ornithine, N5-(aminoiminomethyl)-"
6322,L-alpha-Amino-delta-guanidinovaleric acid
6322,arg
6322,1-Amino-4-guanidovaleric acid
6322,Argininum
6322,CCRIS 3609
6322,(S)-(+)-arginine
6322,NSC 206269
6322,Arginine [USAN:INN]
6322,CHEBI:16467
6322,HSDB 1429
6322,AI3-24165
6322,(S)-2-Amino-5-((aminoiminomethyl)amino)pentanoic acid
6322,(S)-2-Amino-5-guanidinovaleric acid
6322,BRN 1725413
6322,Arginine [USP:INN]
6322,"L-Norvaline, 5-((aminoiminomethyl)amino)-"
6322,EINECS 200-811-1
6322,2-amino-5-guanidinovaleric acid
6322,CHEMBL1485
6322,UNII-94ZLA3W45F
6322,(2S)-2-amino-5-guanidinopentanoic acid
6322,(S)-2-Amino-5-[(aminoiminomethyl)amino]pentanoic acid
6322,94ZLA3W45F
6322,DTXSID6041056
6322,(2S)-2-amino-5-carbamimidamidopentanoic acid
6322,"Pentanoic acid, 2-amino-5-((aminoiminomethyl)amino)-, (S)-"
6322,"L-Arginine, labeled with tritium"
6322,(2S)-2-amino-5-(carbamimidamido)pentanoic acid
6322,"L-Arginine, monohydrochloride"
6322,NSC-206269
6322,C6H14N4O2
6322,Arginine (L-Arginine)
6322,"L-Norvaline, 5-[(aminoiminomethyl)amino]-"
6322,EC 200-811-1
6322,4-04-00-02648 (Beilstein Handbook Reference)
6322,(2S)-2-amino-5-(diaminomethylideneamino)pentanoic acid
6322,DTXCID4021056
6322,"Pentanoic acid, 2-amino-5-[(aminoiminomethyl)amino]-, (S)-"
6322,CAS-74-79-3
6322,4455-52-1
6322,Arginine (Alternate RN)
6322,NSC203450
6322,MFCD00002635
6322,2-AMINO-5-GUANIDINO-PENTANOIC ACID
6322,L-arginina
6322,3h-l-arginine
6322,1laf
6322,L-a-Amino-d-guanidinovaleric acid
6322,NCGC00015064-02
6322,(S)-Arginine
6322,L(+) arginine
6322,"L-Aryginine,(S)"
6322,H-Arg
6322,L-(+) arginine
6322,L(+)-Arginine;
6322,L-Arginine (9CI)
6322,Arginine (USP/INN)
6322,Tocris-0663
6322,(2S)-2-amino-5-guanidino-pentanoic acid
6322,ARGININE [HSDB]
6322,ARGININE [INCI]
6322,L-Arginine (JP17)
6322,ARGININE [INN]
6322,ARGININE [II]
6322,ARGININE [MI]
6322,ARGININE [VANDF]
6322,GND
6322,Lopac-A-5006
6322,"Arginine, L- (8CI)"
6322,ARGININE [MART.]
6322,L-ARGININE [FCC]
6322,L-ARGININE [JAN]
6322,ARGININE [WHO-DD]
6322,bmse000029
6322,bmse000899
6322,bmse000919
6322,D0F5DO
6322,D0O3VV
6322,Epitope ID:140084
6322,L-Arginine (H-Arg-OH)
6322,L-ARGININE [FHFI]
6322,SCHEMBL1791
6322,2-amino-5-guanidinovalerate
6322,Lopac0_000077
6322,Arginine hydrochloride(USAN)
6322,GTPL721
6322,L-ARGININE [USP-RS]
6322,L-a-Amino-d-guanidinovalerate
6322,L-Amino-4-guanidovaleric acid
6322,ARGININE [EP IMPURITY]
6322,"US9138393, L-Arginine"
6322,"US9144538, L-Arginine"
6322,1-Amino-4-guanidovalerlic acid
6322,ARGININE [EP MONOGRAPH]
6322,ARGININE [USP MONOGRAPH]
6322,BDBM21959
6322,"L-Arginine, 99%, FCC, FG"
6322,BDBM181132
6322,HMS3260O15
6322,N5-(aminoiminomethyl)-L-Ornithine
6322,HY-N0455
6322,"L-Arginine, Vetec(TM), 98.5%"
6322,Tox21_113046
6322,Tox21_500077
6322,AC-083
6322,L-2-Amino-5-guanidinopentanoic acid
6322,L-alpha-Amino-delta-guanidinovalerate
6322,"L-Arginine, reagent grade, >=98%"
6322,s5634
6322,(C6-H14-N4-O2)x-
6322,AKOS006239069
6322,AKOS015854096
6322,Tox21_113046_1
6322,AM81500
6322,CCG-204172
6322,DB00125
6322,LP00077
6322,SDCCGSBI-0050065.P002
6322,"L-Arginine, 99%, natural, FCC, FG"
6322,(s)-2-amino-5-guanidino-pentanoic acid
6322,5-[(aminoiminomethyl)amino]-L-Norvaline
6322,NCGC00015064-01
6322,NCGC00024715-01
6322,NCGC00024715-02
6322,NCGC00024715-03
6322,NCGC00024715-04
6322,NCGC00024715-05
6322,NCGC00024715-10
6322,NCGC00260762-01
6322,AS-14190
6322,LS-21576
6322,"L-Arginine, BioUltra, >=99.5% (NT)"
6322,SBI-0207062.P001
6322,LS-170346
6322,LS-185750
6322,A0526
6322,EU-0100077
6322,"L-Arginine, SAJ special grade, >=98.0%"
6322,EN300-73669
6322,A 5006
6322,C00062
6322,D02982
6322,"L-Arginine, Vetec(TM) reagent grade, >=98%"
6322,LYSINE ACETATE IMPURITY F [EP IMPURITY]
6322,M02981
6322,2-azaniumyl-5-(diaminomethyleneammonio)pentanoate
6322,AB00374192_03
6322,"Norvaline, 5-[(aminoiminomethyl)amino]-, (L)-"
6322,A837397
6322,A929348
6322,Q173670
6322,SR-01000075479
6322,SR-01000597671
6322,(S)-2-amino-5-[(aminoiminomethyl)amino]-Pentanoate
6322,(S)-2-Amino-5-[(aminoiminomethyl)amino]pentanoate
6322,SR-01000075479-1
6322,SR-01000597671-1
6322,W-104410
6322,(S)-2-amino-5-[(aminoiminomethyl)amino]-Pentanoic acid
6322,"Arginine, European Pharmacopoeia (EP) Reference Standard"
6322,(2S)-2-amino-5-[(diaminomethylidene)amino]pentanoic acid
6322,7F15B0C7-356D-45D7-AC33-03AEE4394A0E
6322,S-(+)-2-Amino-5-[(aminoiminomethyl)amino]pentanoic acid
6322,(2S)-2-azanyl-5-[bis(azanyl)methylideneamino]pentanoic acid
6322,"L-Arginine, United States Pharmacopeia (USP) Reference Standard"
6322,"L-Arginine, Pharmaceutical Secondary Standard; Certified Reference Material"
6322,25212-18-4
6322,"InChI=1/C6H14N4O2/c7-4(5(11)12)2-1-3-10-6(8)9/h4H,1-3,7H2,(H,11,12)(H4,8,9,10)/t4-/m0/s"
6322,"L-Arginine, from non-animal source, meets EP, USP testing specifications, suitable for cell culture, 98.5-101.0%"
6106,L-leucine
6106,leucine
6106,61-90-5
6106,(S)-2-Amino-4-methylpentanoic acid
6106,(S)-Leucine
6106,H-Leu-OH
6106,(2S)-2-amino-4-methylpentanoic acid
6106,Leucin
6106,(S)-(+)-Leucine
